zone,zone_name,extra_ms,phase_kind,phase,age_path_ms,total_hard,z0_hard,z1_hard,z2_hard,z3_hard,soft_pct,fleet_max_ey_m,z0_max_ey_m,z1_max_ey_m,z2_max_ey_m,z3_max_ey_m,f_stale_max_ms,profile,duration_s,git_sha,ff_extra_ms
0,straight,200,offset_ms,11.0,290.5,0,0,0,0,0,12.0,0.5685,0.5244,0.2084,0.323,0.5685,22.3,10,120,b96a8c6-dirty,0.0
0,straight,200,offset_ms,12.0,290.5,0,0,0,0,0,12.07,0.5739,0.5295,0.2082,0.326,0.5739,22.3,10,120,b96a8c6-dirty,0.0
0,straight,200,offset_ms,13.0,290.5,0,0,0,0,0,12.15,0.5793,0.5347,0.208,0.3289,0.5793,22.3,10,120,b96a8c6-dirty,0.0
0,straight,200,offset_ms,14.0,290.5,0,0,0,0,0,12.22,0.5847,0.5399,0.2079,0.332,0.5847,22.3,10,120,b96a8c6-dirty,0.0
0,straight,200,offset_ms,15.0,290.5,0,0,0,0,0,12.3,0.5901,0.5452,0.2077,0.335,0.5901,22.3,10,120,b96a8c6-dirty,0.0
0,straight,200,offset_ms,16.0,290.5,0,0,0,0,0,12.38,0.5956,0.5504,0.2075,0.338,0.5956,22.3,10,120,b96a8c6-dirty,0.0
0,straight,200,offset_ms,17.0,290.5,0,0,0,0,0,12.43,0.601,0.5557,0.2074,0.341,0.601,22.3,10,120,b96a8c6-dirty,0.0
0,straight,200,offset_ms,18.0,290.5,0,0,0,0,0,12.51,0.6065,0.5609,0.2072,0.3441,0.6065,22.3,10,120,b96a8c6-dirty,0.0
0,straight,200,offset_ms,19.0,290.5,0,0,0,0,0,12.54,0.6119,0.5662,0.207,0.3472,0.6119,22.3,10,120,b96a8c6-dirty,0.0
0,straight,200,offset_ms,19.9,290.5,0,0,0,0,0,12.52,0.6138,0.5726,0.2037,0.3485,0.6138,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,0.0,340.5,2085,1362,200,371,152,47.38,6.0919,6.0919,4.1116,2.4958,2.3224,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,1.0,340.5,2095,1369,200,373,153,47.53,6.1525,6.1525,4.1115,2.499,2.3455,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,2.0,340.5,2102,1374,200,375,153,47.6,6.2133,6.2133,4.1115,2.5021,2.3688,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,3.0,340.5,2117,1387,200,376,154,47.74,6.2745,6.2745,4.1114,2.5053,2.3922,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,4.0,340.5,2132,1400,200,378,154,47.82,6.3361,6.3361,4.1113,2.5084,2.4156,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,5.0,340.5,2144,1407,201,381,155,47.97,6.3979,6.3979,4.1112,2.5115,2.4392,22.3,10,120,b96a8c6-dirty,0.0
0,straight,250,offset_ms,6.0,340.5,2153,1416,200,382,155,48.04,6.4601,6.4601,4.1112,2.5146,2.4629,22.3,10,120,b96a8c6-dirty,0.0
